"","x","y"
"1",2.01346024638042,15.5206358089922
"2",1.40438915230334,13.4949767674059
"3",-2.33320273691788,-12.9679811695235
"4",3.15421536099166,21.3936342928876
"5",4.82986867893487,35.3200340331647
"6",-4.72732935799286,-24.6634910855023
"7",3.37490403326228,25.6114557881011
"8",1.03240729076788,9.77207074992214
"9",0.674533697310835,5.2609093104863
"10",3.20052812574431,26.8148822044574
"11",-2.48428722377867,-14.4163164675169
"12",0.0549403065815568,3.02721772431941
"13",3.67538103368133,24.9656368534603
"14",4.58181572146714,32.0484546936901
"15",0.456977002322674,4.98133506316406
"16",-3.60419250791892,-22.1639047853519
"17",4.55339340725914,30.05984531924
"18",-1.07506197178736,0.491440309023647
"19",-2.31514802202582,-10.1816205813087
"20",0.722068308386952,9.31248783291234
"21",4.12143760127947,28.6021764956949
"22",4.34292036807165,33.2493075559241
"23",3.80486084613949,28.3654709111285
"24",4.45694766007364,29.759296603946
"25",3.14989366568625,20.1842598914241
"26",-4.67224054504186,-28.3453150187893
"27",4.42709367256612,32.852785076736
"28",4.47738440241665,34.7766145419891
"29",4.02091267285869,29.7541844990861
"30",0.522662112489343,3.7672091623807
"31",-2.75113802170381,-14.1578275345297
"32",4.30713028414175,32.0971765489178
"33",-2.59934515459463,-14.0792168992151
"34",4.3490058882162,28.064473401347
"35",-0.526661400217563,-3.96426471688562
"36",-3.27017131028697,-18.7465372320806
"37",3.46657464047894,26.4401884226462
"38",-0.736541142687201,-2.06449415674502
"39",4.57305241841823,31.2418698867671
"40",-3.64578793291003,-19.7971335449727
"41",2.93857429176569,21.2099501224768
"42",3.8649853435345,28.0500801640055
"43",-4.83315540477633,-29.4743287252576
"44",-4.4791217893362,-28.6286501951396
"45",3.23329182574525,26.0759420562305
"46",0.419621970504522,8.08848561045988
"47",1.57454801024869,9.52441139784745
"48",-4.27226722240448,-24.8586763568157
"49",0.312011647038162,6.63141119355501
"50",-1.38336600502953,-7.01236309466405
"51",-3.12580218072981,-16.5381834038482
"52",-0.373262767679989,0.0469319974401574
"53",-1.1890794779174,-5.21560104519554
"54",3.64479542942718,27.2811005195455
"55",2.63433203566819,18.6537250212117
"56",-4.75224809255451,-28.8782647251153
"57",0.236902774777263,6.71849703461211
"58",-4.26183698466048,-23.8697167933428
"59",-1.03933049831539,-5.57606877243044
"60",3.46003754064441,23.5422492843982
