"","x","y"
"1",3.57181016239338,16.3919208186557
"2",1.08927972731181,5.94163740392002
"3",2.2492057015188,10.886829263722
"4",0.11693872511387,-23.2099953765594
"5",1.91901693935506,8.3845620242511
"6",4.20337453833781,20.3969792607234
"7",1.99803509167396,9.47594211784644
"8",0.743388349656017,-9.27766884262366
"9",2.23712057922967,11.7555126768397
"10",2.90560738532804,13.6425444999331
"11",4.60941009689122,17.0444764967248
"12",3.05572706274688,10.0419434223439
"13",0.651664844481275,-5.96375924211157
"14",2.81776764430106,12.1443611714335
"15",0.487896907143296,-7.54418390814838
"16",0.281686385860668,-17.4165625861669
"17",2.24727733526379,8.76756850494359
"18",3.53617714252323,13.1062708949145
"19",2.61949272709899,12.034145105518
"20",0.42942641535774,-10.7191636031317
"21",3.4359746996779,14.5076830097534
"22",0.661003945861013,-6.16558851146154
"23",0.759612147230656,-4.83258694752321
"24",2.82266525435261,15.9426412332784
"25",0.140824018744753,-26.1121581928774
"26",4.67344233067706,17.4515910064056
"27",2.39478939212859,9.75335533747927
"28",1.81757040321827,3.12386337749297
"29",0.0916253228206197,-27.7569243761336
"30",0.122026620665566,-25.7699807659867
"31",0.292133772745729,-15.5092519364388
"32",0.991931263124571,-1.21583196964679
"33",3.86737432912923,18.1978528057069
"34",0.191675547976048,-15.7608975762807
"35",0.402183576952667,-8.5999213971847
"36",4.31035528308712,13.5009696978933
"37",3.57867604005151,14.6258553316687
"38",0.40196494664997,-8.58727825394738
"39",4.38905450631864,16.200833964001
"40",4.12582688964903,12.8856730592676
"41",4.07060935278423,17.4874742728561
"42",2.47607875149697,9.67935118210058
"43",2.02442298643291,5.37613513726837
"44",3.01300882827491,13.9398023844616
"45",0.927230246597902,-2.14896505298822
"46",4.37556130462326,17.9753603410407
"47",1.87181649031118,7.12349533275546
"48",4.39253315096721,16.2286397931364
"49",4.86210668110289,20.4274801420935
"50",0.586768625071273,-4.76097797020324
"51",0.00581714324653249,-58.1330739693293
"52",2.93638517381623,14.6617977931639
"53",4.65650202822872,17.8002526340421
"54",4.35832996037789,16.5405427527757
"55",0.2018874976784,-19.2469258962034
"56",3.47657046513632,12.3335965233527
"57",1.1395133973565,1.44031024003485
"58",0.335882861400024,-12.8354403385846
"59",1.64152521057986,6.1201446883578
"60",0.659392451634631,-5.16277058960269
