"","x","y1","y2"
"1",1.84235433582217,99.2894535572698,99.650164505546
"2",2.67096816329286,100.208011628627,100.559362263712
"3",-2.55867045838386,100.661819002136,99.518522239694
"4",-3.2769813016057,100.086505681644,100.171571262085
"5",-0.307433817069978,97.1217314359096,99.5360540259607
"6",-4.56111152190715,99.9375063713427,100.119269265686
"7",1.03418383048847,101.003669284059,99.5489824003125
"8",0.0127071351744235,99.3947511238717,99.3557970878127
"9",4.62636353448033,98.9083248803369,100.176126181551
"10",0.606533165555447,100.2662623319,100.238632923203
"11",0.576890772208571,99.3549442705379,99.9888179823355
"12",4.98738724272698,98.9144062224634,100.365615773131
"13",-2.36291239969432,100.154484989999,99.837335805857
"14",-4.52706365380436,101.024771896183,100.980080678045
"15",-3.76696310471743,99.5131361138211,100.383945154159
"16",3.26624948531389,99.506212733618,99.0436716781063
"17",1.07177277561277,99.5969050074771,102.502225044702
"18",2.82287061214447,100.435476892551,100.871478887094
"19",-3.47314864397049,100.966560875891,99.8469013093253
"20",4.72674642456695,99.2104819435847,100.88158209106
"21",-4.76214465685189,100.178650535718,101.680286948751
"22",-4.89640000043437,99.716485613373,100.230608375795
"23",-3.2026419066824,98.7727901648618,100.846379239795
"24",-2.57065415615216,100.084733316171,101.085110056742
"25",-2.34813802642748,100.237263571677,99.1856556437822
"26",-2.85897438647225,101.419593046509,100.470414438427
"27",-2.44718071771786,101.208381608891,101.146882138379
"28",-1.59955033799633,98.5407495844251,99.7859980467447
"29",4.99166058842093,101.156449775668,99.9883206794883
"30",-1.51430558878928,98.5095769459596,99.3023171723001
"31",-3.50504177622497,98.4595107916588,100.002066626437
"32",-4.34007804607973,99.5710586959761,99.6656146196357
"33",-4.11142844473943,100.874975892123,100.482610761741
"34",-1.48196886759251,98.6408702972983,99.5586075809037
"35",2.20328573137522,98.8866067638084,100.984372574919
"36",-1.38968699611723,100.773095856929,100.09021442712
"37",-2.9852015292272,98.603731492304,98.9127566254783
"38",2.95190923847258,99.425317759662,100.015139978946
"39",1.21202563634142,101.679251404706,99.1689839103515
"40",-3.48298927536234,100.431228897105,100.686907769577
"41",-3.95721533801407,98.9940592320332,101.107711759376
"42",1.34093060856685,99.8028871982013,100.855482014656
"43",4.10949603887275,100.499850370194,100.607590341209
"44",4.1481430712156,98.9867159594309,98.9033519965521
"45",3.75838516745716,99.5162499188384,101.032443526796
"46",1.02439064765349,99.5847583746273,99.3390778440116
"47",4.94550658622757,99.4337341064341,99.5299264493047
"48",1.84950965223834,99.9536569208071,102.348796487558
"49",4.166170633398,100.762620730997,99.7174599884552
"50",1.21151332743466,99.4048026470456,100.322953575723
"51",-0.606259754858911,99.6593969168689,101.05657497619
"52",-2.7580726146698,99.8720597490223,101.560842856324
"53",3.21113960584626,100.038042047924,99.7261337497536
"54",-0.359563811216503,101.576090029239,99.4048060584481
"55",0.137782956007868,101.16032826882,100.110035886925
"56",2.76375969406217,101.605989080268,100.409811776493
"57",1.92139251390472,99.9274472821812,102.122138753841
"58",4.39125586533919,99.4524988717706,99.2222741349495
"59",-1.55141702387482,100.384170255511,100.337005674597
"60",2.90104078827426,101.871873340525,99.3947466026396
"61",3.36697108810768,100.806654445553,101.151513507134
"62",-4.69011282781139,99.6615889744085,99.9492819261888
"63",-4.89004864124581,100.270860278565,100.444400904818
"64",3.82355100940913,100.42407506874,99.416442682252
"65",-3.86745509924367,100.465358784886,101.73919461694
"66",-1.76801295718178,100.027007290751,98.9622858345177
"67",-3.60845978138968,101.235225689207,101.143146875344
"68",3.15083455294371,99.3558485530336,102.441744434623
"69",4.06280566006899,100.387310450329,97.7319112285889
"70",-1.57187905861065,99.9625042479343,100.126447680892
"71",-1.39225197723135,100.376849599118,100.586445530791
"72",-0.782996041234583,99.7826476031281,98.9163069548612
"73",-2.87686750758439,99.7899743523518,100.606631278113
"74",2.9788310546428,99.3449064778703,101.237507658803
"75",-2.02250607311726,100.42758849193,100.760425971295
"76",-2.51493685180321,99.4683292402148,99.3303901310829
"77",-4.19208854902536,101.835702138773,100.860753022636
"78",-3.10571565991268,99.4036826218549,98.6504171463883
"79",3.58885517111048,99.2857985138009,99.4093898699229
"80",4.51009734766558,100.773489297078,101.481971887775
"81",-0.0259346328675747,100.585443279415,98.7014609179541
"82",-3.18755449028686,100.626319095009,101.00151765382
"83",-3.62927537877113,99.6389875465753,99.3004088041119
"84",0.730861506890506,98.5294758979292,98.8104617255873
"85",-4.27732960321009,99.9786179053303,100.834263535832
"86",-0.922554805874825,99.246995853234,99.7671041238088
"87",2.88701841142029,100.715061590275,98.2368492769854
"88",-3.13273202627897,100.887220247473,99.9278012330288
"89",-4.62531846715137,100.336558436655,100.426810525829
"90",-2.18988058390096,99.9373950233337,100.371384577264
"91",-3.63843258004636,98.3912044678326,101.194184893363
"92",1.86706106178463,99.8067548879511,99.2054931624272
"93",3.19667614996433,100.560357880529,100.49906688955
"94",-4.66563688358292,101.944777693683,99.9638264722891
"95",-2.34022141667083,101.816855830729,100.926865955719
"96",1.73146510263905,99.8163473177389,99.8107850253498
"97",3.47598087508231,98.9065673093195,99.356147508986
"98",-3.49194339243695,100.088040856089,99.3109570706299
"99",0.613901829347014,100.256584665989,97.841991056258
"100",3.60317275626585,99.001672221759,99.3809625090604
"101",-2.62327379081398,101.874020090318,99.2523290697062
"102",-2.90518366498873,100.320606209903,99.8015543627696
"103",0.236893151886761,99.9850220726201,98.7426411682834
"104",-1.34427858283743,100.635709274268,100.546754574379
"105",-2.84462581854314,98.7361786881861,100.630310171999
"106",-0.953579845372587,101.1592414114,100.034187888674
"107",-2.24136617965996,101.233422112618,101.764838119087
"108",0.509887507651001,101.871340211101,101.133711150157
"109",-0.474330498836935,101.059394897409,99.8482144773475
"110",0.426277914084494,99.6339225760142,99.2876688644835
"111",-1.89195174723864,100.886644140929,98.3627391165235
"112",2.78172749793157,99.5609339736834,100.853295168102
"113",0.852914368733764,100.452974596148,99.5879669874158
"114",-3.31238768296316,101.808903766545,97.1143693087813
"115",3.47170318709686,100.893070892709,100.683653861269
"116",3.61073698149994,99.8745784238371,100.32446323849
"117",3.50058968644589,99.8685953394789,102.14571110465
"118",-0.334540803451091,98.9948927092146,100.513567161251
"119",-0.808603598270565,99.1074078921672,100.279425908473
"120",2.51113077159971,100.548776050712,101.525867222852
"121",2.84279787214473,100.60147600807,98.4847754150655
"122",-4.11956067429855,100.983228780722,99.3427600054972
"123",-4.47001231601462,101.274559337511,99.7781265418548
"124",2.6983569515869,100.832711177568,99.1161491787553
"125",-2.24247535923496,99.7899015646571,99.8750282672353
"126",-1.68897437863052,97.8480287171922,101.755393175973
"127",-0.0157490978017449,99.2745248546128,98.7909591904928
"128",-0.58192829368636,101.411577507682,100.032968491497
"129",-4.49576627230272,100.760842475924,99.1922072642605
"130",1.93992648040876,100.088614060359,98.9632747345174
"131",-4.40768881235272,103.520185604704,101.047388460488
"132",0.409201460424811,100.739032074097,100.706701830663
"133",2.75276855798438,99.3686709158674,99.2950339375012
"134",0.868878508917987,100.095094549593,100.431864231383
"135",3.49499385338277,99.6063614486007,101.789091121321
"136",0.691519363317639,100.992292306881,101.786203234941
"137",1.7309254151769,101.488055739335,98.9455072379243
"138",-3.98024660767987,98.9153839319016,100.477364082869
"139",-4.41571636823937,98.8202386028632,97.9984388972442
"140",4.52317451592535,100.450036849547,99.2910771065364
"141",1.08322508400306,100.18731542186,99.4054848301152
"142",-1.95777463726699,100.550136911718,99.8104898577335
"143",3.35706284735352,99.9159718315365,100.394874589834
"144",-1.93241328699514,100.04783928736,100.831753173042
"145",0.409875642508268,101.078081130299,100.929330817346
"146",1.30737103056163,99.81824333468,100.402590966841
"147",-1.53590906877071,98.5103086374809,98.8822664750791
"148",-0.683045180048794,99.4739443023248,100.902419804146
"149",4.65548819629475,101.244586008737,101.50185833304
"150",0.581215280108154,98.7897017342376,99.5646175966167
